state_name,crop_year,season,crop_varieties,total_area_ha,total_production_t,avg_yield_kg_ha,max_production_t,_pipeline_layer,_pipeline_ts
Rajasthan,2012,Zaid,5,177414.32,462588.16,2823.96,206281.61,gold,2026-04-22T13:57:31.147346
Rajasthan,2012,,2,49427.67,245662.07,4972.13,177384.34,gold,2026-04-22T13:57:31.147346
Rajasthan,2013,Kharif,6,86334.13,215014.53,2875.98,60863.58,gold,2026-04-22T13:57:31.147346
Rajasthan,2013,Rabi,4,85071.21,242309.88,2886.33,131629.79,gold,2026-04-22T13:57:31.147346
Rajasthan,2013,Zaid,5,122126.51,377444.96,2551.66,195627.91,gold,2026-04-22T13:57:31.147346
Rajasthan,2013,,1,44052.07,111585.21,2533.03,111585.21,gold,2026-04-22T13:57:31.147346
Rajasthan,2014,Kharif,3,52745.42,89047.15,1782.36,39427.92,gold,2026-04-22T13:57:31.147346
Rajasthan,2014,Rabi,3,138717.07,548094.81,3601.08,200868.33,gold,2026-04-22T13:57:31.147346
Rajasthan,2014,Zaid,5,112254.24,424020.06,3781.06,167439.19,gold,2026-04-22T13:57:31.147346
Rajasthan,2014,,1,49109.0,158742.39,3232.45,158742.39,gold,2026-04-22T13:57:31.147346
Rajasthan,2015,Kharif,7,351223.63,1312539.18,3246.35,231376.97,gold,2026-04-22T13:57:31.147346
Rajasthan,2015,Rabi,6,227152.63,726824.98,2743.93,169447.09,gold,2026-04-22T13:57:31.147346
Rajasthan,2015,Zaid,7,178461.96,477929.73,2562.8,155697.22,gold,2026-04-22T13:57:31.147346
Rajasthan,2016,Kharif,7,178211.39,535859.29,2611.03,204400.57,gold,2026-04-22T13:57:31.147346
Rajasthan,2016,Rabi,6,205444.47,613405.67,3127.91,179180.9,gold,2026-04-22T13:57:31.147346
Rajasthan,2016,Zaid,3,78894.45,265303.49,3306.49,106451.76,gold,2026-04-22T13:57:31.147346
Rajasthan,2016,,1,5810.82,25183.16,4333.84,25183.16,gold,2026-04-22T13:57:31.147346
Rajasthan,2017,Kharif,6,277858.38,1151608.34,3380.32,215886.59,gold,2026-04-22T13:57:31.147346
Rajasthan,2017,Rabi,5,137012.37,322220.87,2339.36,101817.83,gold,2026-04-22T13:57:31.147346
Rajasthan,2017,Zaid,7,173757.94,565068.92,3099.58,209613.28,gold,2026-04-22T13:57:31.147346
Rajasthan,2017,,2,51708.35,171614.62,3321.6,89561.75,gold,2026-04-22T13:57:31.147346
Rajasthan,2018,Kharif,3,88810.01,314583.97,2531.68,209901.8,gold,2026-04-22T13:57:31.147346
Rajasthan,2018,Rabi,6,205322.43,513201.74,2768.73,130669.47,gold,2026-04-22T13:57:31.147346
Rajasthan,2018,Zaid,7,257158.29,585506.3,2454.65,199772.86,gold,2026-04-22T13:57:31.147346
Rajasthan,2019,Kharif,6,160775.81,511603.44,3108.48,152474.57,gold,2026-04-22T13:57:31.147346
Rajasthan,2019,Rabi,6,216052.91,577158.31,2488.02,204121.92,gold,2026-04-22T13:57:31.147346
Rajasthan,2019,Zaid,3,160023.65,288410.77,2047.2,91695.42,gold,2026-04-22T13:57:31.147346
Rajasthan,2019,,1,26963.41,17253.35,639.88,17253.35,gold,2026-04-22T13:57:31.147346
Rajasthan,2020,Kharif,4,176058.69,415354.32,2307.99,127551.32,gold,2026-04-22T13:57:31.147346
Rajasthan,2020,Rabi,3,168619.2,509384.31,2931.33,167349.94,gold,2026-04-22T13:57:31.147346
Rajasthan,2020,Zaid,5,174666.16,460281.79,2626.06,125308.27,gold,2026-04-22T13:57:31.147346
Rajasthan,2020,,1,38143.85,119226.99,3125.72,119226.99,gold,2026-04-22T13:57:31.147346
Rajasthan,2021,Kharif,6,218832.68,739869.56,3425.64,187785.09,gold,2026-04-22T13:57:31.147346
Rajasthan,2021,Rabi,3,45107.95,129048.78,3717.3,103543.24,gold,2026-04-22T13:57:31.147346
Rajasthan,2021,Zaid,4,221508.32,423159.79,2007.86,115781.69,gold,2026-04-22T13:57:31.147346
Rajasthan,2022,Kharif,3,82674.6,209099.41,3078.66,110005.06,gold,2026-04-22T13:57:31.147346
Rajasthan,2022,Rabi,4,140889.83,468641.72,3348.02,153747.47,gold,2026-04-22T13:57:31.147346
Rajasthan,2022,Zaid,9,160921.42,529208.44,2951.46,188668.68,gold,2026-04-22T13:57:31.147346
Rajasthan,2023,Kharif,6,137191.63,423088.71,2983.88,117679.6,gold,2026-04-22T13:57:31.147346
Rajasthan,2023,Rabi,5,229579.66,602894.0,2608.04,181460.58,gold,2026-04-22T13:57:31.147346
Rajasthan,2023,Zaid,3,115850.55,367737.68,3351.07,120811.52,gold,2026-04-22T13:57:31.147346
Rajasthan,2023,,1,41822.66,58595.22,1401.04,58595.22,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2010,Kharif,5,113321.77,271250.14,2593.74,104035.32,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2010,Rabi,4,153213.5,439339.54,2737.9,129443.5,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2010,Zaid,5,102187.59,220913.68,2098.95,94713.35,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2011,Kharif,7,333324.38,646452.51,2350.78,189800.24,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2011,Rabi,6,175069.21,554194.13,3179.15,146567.61,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2011,Zaid,7,288582.78,781403.16,2734.67,221799.69,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2011,,2,57201.9,231050.71,4108.21,131358.16,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2012,Kharif,3,95449.94,257284.45,2615.16,125406.41,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2012,Rabi,4,139180.33,425251.46,2783.23,117596.85,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2012,Zaid,9,254386.66,633294.61,2503.62,131065.17,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2012,,1,14665.53,11554.68,787.88,11554.68,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2013,Kharif,5,125961.51,241557.09,1752.25,76639.02,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2013,Rabi,4,56705.87,224086.24,2665.42,96393.04,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2013,Zaid,4,108102.52,292227.94,2634.71,83514.56,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2014,Kharif,2,69328.4,134399.81,2114.76,108658.43,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2014,Rabi,3,116309.75,410385.27,3901.51,149197.93,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2014,Zaid,3,67005.21,227804.33,3042.59,177252.48,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2015,Kharif,2,37862.72,170141.55,4109.2,148182.09,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2015,Rabi,7,205726.46,469723.66,2202.94,138646.95,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2015,Zaid,6,184799.04,575948.46,2819.64,177250.24,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2015,,1,31230.85,22245.42,,22245.42,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2016,Kharif,6,171345.63,610589.78,3231.2,194504.21,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2016,Rabi,8,182206.51,636691.44,3049.79,169756.14,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2016,Zaid,5,80823.16,276036.12,2580.87,108012.88,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2016,,1,39166.97,56760.77,1449.2,56760.77,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2017,Kharif,3,42364.85,86043.93,3275.94,39899.59,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2017,Rabi,5,109825.99,196308.44,1996.83,60654.01,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2017,Zaid,7,289260.08,857509.66,2588.66,159385.29,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2017,,1,35582.36,98481.3,2767.7,98481.3,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2018,Kharif,5,141945.88,586026.38,3318.13,214486.6,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2018,Rabi,3,78397.22,193451.6,2426.17,122079.75,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2018,Zaid,6,222480.52,570773.02,2575.52,175597.21,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2019,Kharif,3,52665.22,179309.25,3289.93,86313.89,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2019,Rabi,4,142514.59,367065.36,2438.39,125491.36,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2019,Zaid,5,181824.85,770922.22,2725.57,243096.23,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2020,Kharif,4,261600.28,714918.76,2346.74,187346.25,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2020,Rabi,5,217488.31,398555.23,1905.34,98145.52,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2020,Zaid,5,148494.08,373478.76,3380.7,155059.89,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2020,,1,605.45,2796.75,4619.29,2796.75,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2021,Kharif,3,80846.91,266867.81,2909.87,119380.97,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2021,Rabi,4,180484.59,456028.92,2962.54,144211.05,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2021,Zaid,3,109256.56,405627.68,3060.85,221247.39,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2021,,1,39554.61,176113.74,4452.42,176113.74,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2022,Kharif,8,272087.9,794540.06,2837.89,185250.14,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2022,Rabi,4,92921.67,267896.46,2394.56,172525.3,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2022,Zaid,7,188018.15,412185.31,2478.48,86034.07,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2022,,3,52492.92,176488.84,1792.19,90332.31,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2023,Kharif,4,211070.51,601815.67,2768.84,176614.04,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2023,Rabi,5,142528.79,563486.75,3287.68,158688.57,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2023,Zaid,6,65632.89,192879.84,2771.18,66228.15,gold,2026-04-22T13:57:31.147346
Tamil Nadu,2023,,1,19722.01,76541.52,3881.02,76541.52,gold,2026-04-22T13:57:31.147346
Telangana,2010,Kharif,5,171133.7,557900.78,2874.01,226239.26,gold,2026-04-22T13:57:31.147346
Telangana,2010,Rabi,6,128698.24,476418.4,2639.09,182570.41,gold,2026-04-22T13:57:31.147346
Telangana,2010,Zaid,6,205428.38,622291.42,2619.58,177510.89,gold,2026-04-22T13:57:31.147346
Telangana,2010,,2,52970.06,193082.31,3679.91,96918.47,gold,2026-04-22T13:57:31.147346
Telangana,2011,Kharif,5,156727.27,430243.47,2798.39,106446.06,gold,2026-04-22T13:57:31.147346
Telangana,2011,Rabi,6,273907.12,951558.99,2911.37,229271.5,gold,2026-04-22T13:57:31.147346
Telangana,2011,Zaid,8,301057.06,886902.1,2705.02,158586.35,gold,2026-04-22T13:57:31.147346
Telangana,2011,,1,,57537.0,4613.09,57537.0,gold,2026-04-22T13:57:31.147346
Telangana,2012,Kharif,3,74182.51,238629.67,2301.39,198256.27,gold,2026-04-22T13:57:31.147346
Telangana,2012,Rabi,5,137791.29,462982.79,3198.72,180335.61,gold,2026-04-22T13:57:31.147346
Telangana,2012,Zaid,3,136492.67,378513.41,2844.1,152141.31,gold,2026-04-22T13:57:31.147346
Telangana,2013,Kharif,4,108924.04,195517.96,2132.98,87835.75,gold,2026-04-22T13:57:31.147346
Telangana,2013,Rabi,3,113842.03,223883.08,1865.37,89825.44,gold,2026-04-22T13:57:31.147346
Telangana,2013,Zaid,7,181921.13,664151.24,2957.06,219344.88,gold,2026-04-22T13:57:31.147346
Telangana,2013,,1,42571.44,51020.17,1198.46,51020.17,gold,2026-04-22T13:57:31.147346
Telangana,2014,Kharif,5,201918.92,920035.22,3704.78,199109.36,gold,2026-04-22T13:57:31.147346
Telangana,2014,Rabi,6,161662.33,386812.25,2316.12,106324.38,gold,2026-04-22T13:57:31.147346
Telangana,2014,Zaid,5,213129.26,504948.48,2272.17,154320.21,gold,2026-04-22T13:57:31.147346
Telangana,2015,Kharif,5,146287.46,283567.71,2148.06,75314.91,gold,2026-04-22T13:57:31.147346
Telangana,2015,Rabi,3,47840.68,153392.13,3524.22,68226.57,gold,2026-04-22T13:57:31.147346
Telangana,2015,Zaid,4,84134.18,358830.57,3136.35,181587.04,gold,2026-04-22T13:57:31.147346
Telangana,2015,,1,13239.53,31557.61,2383.59,31557.61,gold,2026-04-22T13:57:31.147346
Telangana,2016,Kharif,4,136969.63,429557.98,2414.99,197973.32,gold,2026-04-22T13:57:31.147346
Telangana,2016,Rabi,5,139963.19,395212.06,3032.38,118421.67,gold,2026-04-22T13:57:31.147346
Telangana,2016,Zaid,4,143955.63,230802.72,1843.77,103538.38,gold,2026-04-22T13:57:31.147346
Telangana,2016,,3,44175.19,84839.11,1895.11,61870.69,gold,2026-04-22T13:57:31.147346
Telangana,2017,Kharif,6,295730.64,922825.74,2626.27,159715.71,gold,2026-04-22T13:57:31.147346
Telangana,2017,Rabi,5,145463.39,450179.11,2920.92,246063.57,gold,2026-04-22T13:57:31.147346
Telangana,2017,Zaid,3,55002.65,104744.52,2289.41,43559.89,gold,2026-04-22T13:57:31.147346
Telangana,2018,Kharif,7,155622.18,290179.1,1977.46,83974.12,gold,2026-04-22T13:57:31.147346
Telangana,2018,Rabi,2,91865.25,420146.72,4586.66,220261.35,gold,2026-04-22T13:57:31.147346
Telangana,2018,Zaid,3,115739.81,314149.86,2786.0,138854.8,gold,2026-04-22T13:57:31.147346
Telangana,2019,Kharif,3,105054.33,370174.28,2918.86,149925.05,gold,2026-04-22T13:57:31.147346
Telangana,2019,Rabi,7,134120.32,345073.01,2698.16,132113.08,gold,2026-04-22T13:57:31.147346
Telangana,2019,Zaid,3,60771.53,220699.61,2858.41,143541.03,gold,2026-04-22T13:57:31.147346
Telangana,2020,Kharif,3,141852.95,367553.58,2377.07,198432.45,gold,2026-04-22T13:57:31.147346
Telangana,2020,Rabi,7,333116.46,829410.05,2486.09,173188.38,gold,2026-04-22T13:57:31.147346
Telangana,2020,Zaid,6,222350.0,835675.93,3516.34,197365.62,gold,2026-04-22T13:57:31.147346
Telangana,2020,,1,22491.6,51013.87,2268.13,51013.87,gold,2026-04-22T13:57:31.147346
Telangana,2021,Kharif,2,50202.35,79321.26,2228.81,70027.3,gold,2026-04-22T13:57:31.147346
Telangana,2021,Rabi,6,187923.26,631393.35,2804.16,134475.78,gold,2026-04-22T13:57:31.147346
Telangana,2021,Zaid,7,195229.96,568027.6,2792.2,174188.54,gold,2026-04-22T13:57:31.147346
Telangana,2021,,1,,6580.34,1930.28,6580.34,gold,2026-04-22T13:57:31.147346
Telangana,2022,Kharif,6,193920.97,643167.88,2786.55,199273.03,gold,2026-04-22T13:57:31.147346
Telangana,2022,Rabi,3,29610.6,96739.72,3174.18,69080.88,gold,2026-04-22T13:57:31.147346
Telangana,2022,Zaid,3,83349.93,179952.57,1957.46,93188.52,gold,2026-04-22T13:57:31.147346
Telangana,2022,,1,35672.7,98191.25,2752.56,98191.25,gold,2026-04-22T13:57:31.147346
Telangana,2023,Kharif,6,207273.52,496646.1,2460.61,202217.45,gold,2026-04-22T13:57:31.147346
Telangana,2023,Rabi,6,157820.31,439702.02,2331.51,114775.45,gold,2026-04-22T13:57:31.147346
Telangana,2023,Zaid,6,189470.17,521181.97,2771.08,135813.46,gold,2026-04-22T13:57:31.147346
Telangana,2023,,1,27758.85,91559.24,,91559.24,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2010,Kharif,5,190095.51,463402.7,2510.74,193326.16,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2010,Rabi,5,128659.55,340334.7,2360.26,138375.08,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2010,Zaid,2,95334.84,153965.12,2093.79,57295.81,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2010,,2,37109.65,129526.03,4029.1,102512.93,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2011,Kharif,4,106234.61,415874.63,3422.31,206045.3,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2011,Rabi,5,98129.51,368438.38,2954.1,108227.32,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2011,Zaid,3,137048.4,548095.88,3852.29,170107.14,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2011,,2,65901.9,251104.23,3731.46,172950.59,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2012,Kharif,3,161451.24,444847.47,3240.65,218185.29,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2012,Rabi,4,87839.97,321803.41,3068.84,92968.38,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2012,Zaid,5,179040.69,484241.92,2946.81,157763.99,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2013,Kharif,8,163430.62,321853.76,2250.62,103083.49,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2013,Rabi,3,93368.94,191077.67,1567.04,118555.37,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2013,Zaid,6,264831.17,676571.04,2341.02,164577.14,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2014,Kharif,3,152093.21,646661.25,4281.55,220907.64,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2014,Rabi,6,170109.45,568510.42,2776.88,148489.12,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2014,Zaid,6,128837.65,228707.54,2144.68,53797.38,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2014,,1,33770.04,120614.76,3571.65,120614.76,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2015,Kharif,5,88538.31,219911.16,1900.84,73571.49,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2015,Rabi,4,153966.99,292035.78,1967.6,96835.45,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2015,Zaid,2,41863.3,120663.3,2923.9,103636.9,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2015,,1,39508.55,128670.26,3256.77,128670.26,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2016,Kharif,6,113958.3,326836.35,2334.74,156775.24,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2016,Rabi,5,155779.39,391092.28,2514.87,142131.47,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2016,Zaid,6,155970.08,414364.95,2413.36,136163.44,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2017,Kharif,5,192671.78,454194.66,2714.66,105370.88,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2017,Rabi,4,134378.67,293844.72,2058.22,134381.27,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2017,Zaid,5,167209.64,412964.73,2609.5,140566.65,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2017,,1,47897.51,86434.89,1804.58,86434.89,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2018,Kharif,4,118387.21,212287.04,2019.26,63928.49,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2018,Rabi,4,160407.83,403117.51,2780.56,114033.09,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2018,Zaid,4,152682.43,441208.5,2854.9,140448.83,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2018,,1,6804.91,14591.09,2144.2,14591.09,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2019,Kharif,3,100287.55,274136.15,2732.53,139993.72,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2019,Rabi,5,195900.76,488093.25,3082.73,170442.7,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2019,Zaid,4,81821.07,158553.25,2113.33,97700.3,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2020,Kharif,4,108143.03,191458.6,2265.02,70519.81,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2020,Rabi,6,193767.53,285973.35,1423.8,114464.19,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2020,Zaid,5,176755.37,704399.48,4033.54,161450.94,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2020,,1,2343.72,10381.7,4429.58,10381.7,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2021,Kharif,3,80624.58,241520.8,2776.39,178870.83,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2021,Rabi,2,36993.5,48938.8,2685.86,25311.59,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2021,Zaid,6,321622.58,919849.97,2531.56,212259.41,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2021,,2,98941.73,241247.82,2290.44,147211.89,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2022,Kharif,6,140330.78,245739.78,1876.33,79248.94,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2022,Rabi,6,254610.42,660790.59,2550.55,216029.42,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2022,Zaid,4,84177.81,326245.46,3760.4,149495.19,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2023,Kharif,5,151933.15,546274.41,2756.57,127728.14,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2023,Rabi,4,140647.92,360477.59,2564.79,219076.91,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2023,Zaid,5,167587.1,462515.54,3050.39,197915.32,gold,2026-04-22T13:57:31.147346
Uttar Pradesh,2023,,2,64357.41,186889.62,2605.53,151896.85,gold,2026-04-22T13:57:31.147346
West Bengal,2010,Kharif,7,101296.54,305488.11,2672.72,138687.79,gold,2026-04-22T13:57:31.147346
West Bengal,2010,Rabi,2,54794.34,74561.92,1164.87,57719.36,gold,2026-04-22T13:57:31.147346
West Bengal,2010,Zaid,5,168950.05,629950.94,3243.2,201640.61,gold,2026-04-22T13:57:31.147346
West Bengal,2010,,1,28757.43,34524.45,,34524.45,gold,2026-04-22T13:57:31.147346
West Bengal,2011,Kharif,6,266056.71,687327.53,2509.98,185754.46,gold,2026-04-22T13:57:31.147346
West Bengal,2011,Rabi,4,217154.01,495052.42,2560.83,209801.82,gold,2026-04-22T13:57:31.147346
West Bengal,2011,Zaid,4,170010.07,414745.11,2205.91,166108.59,gold,2026-04-22T13:57:31.147346
West Bengal,2012,Kharif,4,92898.27,268914.54,2442.79,116582.88,gold,2026-04-22T13:57:31.147346
West Bengal,2012,Rabi,4,153794.32,403413.54,2731.75,110253.28,gold,2026-04-22T13:57:31.147346
West Bengal,2012,Zaid,7,348874.14,836347.19,2315.81,205264.62,gold,2026-04-22T13:57:31.147346
West Bengal,2012,,1,42195.06,142161.49,3369.15,142161.49,gold,2026-04-22T13:57:31.147346
West Bengal,2013,Kharif,6,199006.24,757280.74,2999.33,216423.54,gold,2026-04-22T13:57:31.147346
West Bengal,2013,Rabi,6,205608.74,701352.49,2810.0,165563.85,gold,2026-04-22T13:57:31.147346
West Bengal,2013,Zaid,5,113787.42,231651.22,2245.15,88625.88,gold,2026-04-22T13:57:31.147346
West Bengal,2013,,1,26096.68,63380.22,2428.67,63380.22,gold,2026-04-22T13:57:31.147346
West Bengal,2014,Kharif,3,142175.57,445915.33,3399.11,175164.85,gold,2026-04-22T13:57:31.147346
West Bengal,2014,Rabi,3,92386.21,248165.06,2574.56,120146.67,gold,2026-04-22T13:57:31.147346
West Bengal,2014,Zaid,7,286615.84,1044986.88,3365.83,191455.95,gold,2026-04-22T13:57:31.147346
West Bengal,2014,,1,27748.15,53629.96,1932.74,53629.96,gold,2026-04-22T13:57:31.147346
West Bengal,2015,Kharif,4,152447.35,316816.46,2167.31,105749.66,gold,2026-04-22T13:57:31.147346
West Bengal,2015,Rabi,3,92578.28,328487.81,2764.9,181038.54,gold,2026-04-22T13:57:31.147346
West Bengal,2015,Zaid,7,331191.58,817852.31,2487.04,193995.55,gold,2026-04-22T13:57:31.147346
West Bengal,2016,Kharif,5,108210.5,224782.85,2127.29,73678.05,gold,2026-04-22T13:57:31.147346
West Bengal,2016,Rabi,2,56277.3,102594.91,1834.19,65422.42,gold,2026-04-22T13:57:31.147346
West Bengal,2016,Zaid,8,275526.56,676163.54,2495.73,235461.14,gold,2026-04-22T13:57:31.147346
West Bengal,2016,,2,31414.96,144239.3,4693.75,77711.09,gold,2026-04-22T13:57:31.147346
West Bengal,2017,Kharif,7,189955.56,691801.86,3301.46,206741.1,gold,2026-04-22T13:57:31.147346
West Bengal,2017,Rabi,10,381559.03,1098290.13,3099.36,178704.39,gold,2026-04-22T13:57:31.147346
West Bengal,2017,Zaid,6,171029.35,469876.47,2871.54,145861.9,gold,2026-04-22T13:57:31.147346
West Bengal,2018,Kharif,5,150828.71,451179.47,3122.63,128070.34,gold,2026-04-22T13:57:31.147346
West Bengal,2018,Rabi,2,161367.85,499728.51,2725.03,243772.15,gold,2026-04-22T13:57:31.147346
West Bengal,2018,Zaid,6,147516.88,333384.46,2123.51,173869.06,gold,2026-04-22T13:57:31.147346
West Bengal,2019,Kharif,4,110363.12,337586.49,2766.74,127066.16,gold,2026-04-22T13:57:31.147346
West Bengal,2019,Rabi,7,286120.76,945809.09,3037.21,162175.47,gold,2026-04-22T13:57:31.147346
West Bengal,2019,Zaid,7,263467.48,809386.81,2966.19,220551.46,gold,2026-04-22T13:57:31.147346
West Bengal,2019,,2,73926.54,184939.46,2822.97,134546.55,gold,2026-04-22T13:57:31.147346
West Bengal,2020,Kharif,7,254356.07,547512.4,2234.17,168483.71,gold,2026-04-22T13:57:31.147346
West Bengal,2020,Rabi,6,101366.3,240524.17,2419.61,106255.42,gold,2026-04-22T13:57:31.147346
West Bengal,2020,Zaid,3,64044.24,133274.47,1987.09,85510.99,gold,2026-04-22T13:57:31.147346
West Bengal,2020,,1,30408.53,39342.86,1293.81,39342.86,gold,2026-04-22T13:57:31.147346
West Bengal,2021,Kharif,4,121195.64,331701.97,2195.5,141271.46,gold,2026-04-22T13:57:31.147346
West Bengal,2021,Rabi,4,145408.41,432785.25,2255.26,147262.13,gold,2026-04-22T13:57:31.147346
West Bengal,2021,Zaid,5,153516.69,596116.21,3373.75,167999.0,gold,2026-04-22T13:57:31.147346
West Bengal,2022,Kharif,5,115611.51,328399.23,2659.18,135694.83,gold,2026-04-22T13:57:31.147346
West Bengal,2022,Rabi,5,230686.18,407804.96,1864.54,159205.87,gold,2026-04-22T13:57:31.147346
West Bengal,2022,Zaid,6,194516.52,566286.0,2887.98,192488.28,gold,2026-04-22T13:57:31.147346
West Bengal,2022,,3,50160.18,143581.66,3511.19,66326.43,gold,2026-04-22T13:57:31.147346
West Bengal,2023,Kharif,5,175708.0,406551.61,2234.85,143415.12,gold,2026-04-22T13:57:31.147346
West Bengal,2023,Rabi,3,86518.28,281653.89,3042.42,119525.13,gold,2026-04-22T13:57:31.147346
West Bengal,2023,Zaid,6,150171.68,691349.24,3560.5,220937.23,gold,2026-04-22T13:57:31.147346
